customer_id,annos,capture_date,rma_creation_date,marketplace_id,abuse_type,order_id,from_broken_glass_mo,order_datetime,condition,ord_tot,bctry_cd,cctry_cd,sctry_cd,ictry_cd,c_emaildomain,paymeth,gls,asins,avs,isfba,hasprime,seg,fastlane,scid,comp_dayob,numitem,fingerprint,vlr,cluster_afn_order_count_03m,cluster_afn_order_count_12m,cluster_afn_order_amount_03m,cluster_afn_order_amount_12m,customer_mfn_order_count_03m,customer_mfn_order_count_12m,customer_mfn_order_amount_03m,customer_mfn_order_amount_12m,customer_mfn_si_12m,customer_mfn_si_03m,cluster_sins_03m,status,unique_id,report_generation_date
7.53252E+11,ARM QUEUING: Please evaluate the accounts for TT/D118055978,8/26/2024 0:00,10/29/2024,44571,MDR/FLR,408-0492781-3268339,N,8/26/2024 22:18,4,46039,IN,,IN,IN,GMAIL.COM,UnifiedPaymentsInterface,107,B0CQYNM3ZF,,1,0,1,0,18996301935,0,1,Rgthxn9Ypgtf/X3X1jfyUA==,0,0,0,0,,0,0,0,,,,-1,N,5dbe7c30b5b38f0000ca6f3366dfdd96,10/31/2024
8.2634E+11,tt/d25088272,10/25/2024 0:00,10/29/2024,712115121,N/A,171-6922726-2851536,N,10/25/2024 22:48,4,207.99,PL,,PL,,,Blik,107,B0DGJ8R1JJ,,1,0,3,1,54402072512,0,1,3aqnpbE9yMckhiMJqWxb5Q==,0,,,,0,,,,0,0,0,,N,8778c95b2c30a1096d16f2dcf71a03d4,10/31/2024
3.88579E+11,ARM QUEUING: Please evaluate the accounts for TT/D126666272,10/12/2024 0:00,10/29/2024,44571,FLR,407-8185494-4230757,N,10/11/2024 18:58,4,25980,IN,,IN,,,COD,504,B08DPLCM6T,,1,0,4,1,2.42457E+11,0,2,/dV6gPwiZ9jIv3nkIEL1+Q==,0,0,0,0,,0,0,0,,,,-1,N,9434f4bfdce3846a85aa3357faef4358,10/31/2024
9.54359E+11,tt/d113007432,10/23/2024 0:00,10/29/2024,1,N/A,111-4401521-8762648,N,10/23/2024 21:10,4,33.96,US,US,US,US,GMAIL.COM,CC,147,B087Z5WDJ2,I4,1,0,1,1,608808520,0,1,M3z4CF/S27LsU8c1CUgEjQ==,0,223,912,10204.27,31399.65,0,0,0,0,0,0,0,N,9df41ac051d69ce2f1c0bc3a0582669d,10/31/2024
8.25431E+11,ARM QUEUING: Please evaluate the accounts for TT/D136736654,10/25/2024 0:00,10/29/2024,623225021,DNR,403-2790646-7285128,N,10/24/2024 18:18,4,399.15,EG,EG,EG,,,CC,"107,197","B0C4F25PSH,B0C4F45M1L,B0D5KNHN8Y,B0D8R3RBCZ",-1,1,0,3,1,29074853712,0,4,BaHRtb1dADihfJJwy/NSTw==,0,18,26,0,10317.53,0,0,0,0,0,0,-1,N,fdb6918c94ca51fe45fe326dc5ac4953,10/31/2024
8.18595E+11,ARM QUEUING: Please evaluate the accounts for TT/D163314714,10/17/2024 0:00,10/29/2024,3,DNR,203-2079267-7475553,N,10/16/2024 0:09,4,78.97,GB,US,GB,,,CC,"309,328","B0C5JB2HZ6,B0D47191F5",,1,1,3,1,2.39285E+11,0,2,DU773PjavMzeF70guFLO0w==,0,,,,180.43,,,,,0,0,,N,930477f0ed99649817fa129fe757276f,10/31/2024
9.52255E+11,ARM QUEUING: Please evaluate the accounts for TT/D142967885,10/21/2024 0:00,10/29/2024,1,NOTR,112-3722800-9230620,N,10/20/2024 20:34,4,65.24,US,US,US,,,CC,201,B0CG6DQNJF,,0,0,7,0,39358807405,0,1,YD+7EU09QRaGMn7xstbvzQ==,0,0,0,0,0,0,0,0,0,0,0,-1,N,9a3599d74b6d0880653a1e5568983a07,10/31/2024
7.44126E+11,tt/d98426315,7/3/2024 0:00,10/29/2024,4,N/A,028-3725742-6842745,N,7/3/2024 16:05,4,1693.99,DE,DE,DE,DE,GMAIL.COM,CC,147,B0CM5Z5XVW,,1,1,8,1,10,1.063681,1,G3IngEeFyC0KdZWMUZgD5w==,0,4,17,147.25,722.23,0,0,0,,0,0,0,N,61915cde6a8584c1dfdf8118c5d04f10,10/31/2024
8.23394E+11,ARM QUEUING: Please evaluate the accounts for TT/D130584022,10/23/2024 0:00,10/29/2024,5,DNR/FLR,404-1476478-8865944,N,10/21/2024 22:07,4,39.99,FR,FR,FR,,GMAIL.COM,CC,79,B0CMZ7NMZ1,,1,1,3,1,9856653625,0,1,lNvDXdwnCKAmZIygZ4uG1Q==,0,,,,0,,,,,0,0,,N,dccb6284a17686c7c9289ba0b7ffbc11,10/31/2024
8.24868E+11,ARM QUEUING: Please evaluate the accounts for TT/D136736654,10/24/2024 0:00,10/29/2024,623225021,DNR,402-8110569-7556344,N,10/24/2024 0:06,4,738,EG,,EG,,,CC,23,"B0CFQLP53Y,B0D5VTYN55,B0DBGKSPFP",-1,1,0,3,1,29075376412,0,3,+KJM8M4nZ4P0mHj4JEz4mA==,0,5,8,0,10351.7,0,0,0,0,0,0,-1,N,29dc4b45fcbc409a1dd676f12837cda5,10/31/2024
8.22124E+11,ARM QUEUING: Please evaluate the accounts for TT/D126666272,10/22/2024 0:00,10/29/2024,44571,FLR,406-1155966-3667555,N,10/21/2024 19:02,4,26989,IN,,IN,,,COD,504,"B0CZ6QF29Y,B0D4LJ9WVW",,1,0,3,1,2.42457E+11,0,2,eL5xmRBBRB8/kHbZX788dQ==,0,,,,,,,,,,,,N,ccf77dfbf622407de5c241c14b1f35cc,10/31/2024
9.48556E+11,tt/d133046258,10/15/2024 0:00,10/29/2024,1,N/A,114-7191626-9610648,N,10/15/2024 13:49,4,78.88,US,US,US,US,GMAIL.COM,CC,"107,465","B0CDPHJSQG,B0CJM1GNFQ",I3,1,1,1,1,19792068105,0,2,zZ6xppbryTjtj+OmQXL9pw==,0,24,91,2679.67,5669.48,0,0,0,0,0,0,0,N,a6df72dbc3ae0d3296a501aebe99d6a3,10/31/2024
9.5707E+11,tt/d51010445,10/28/2024 0:00,10/29/2024,1,N/A,111-4342369-8062664,N,10/28/2024 19:00,4,49.84,US,US,US,,GMAIL.COM,CC,21,B0BLT7XM57,I3,1,1,7,1,608808520,1.002628,1,,0,33,163,1130.39,5412.07,0,0,0,0,0,0,0,N,b8d00e76a159445b4fe86eebe6c5095b,10/31/2024
5.2274E+11,tt/d141997345,10/19/2024 0:00,10/29/2024,35691,N/A,402-4769043-8527536,N,10/19/2024 16:53,4,82.78,IT,IT,IT,NO,MEAMAKEUP.COM,CC,21,B0D4KRWXTJ,,1,1,4,1,4.48457E+11,386.256076,1,2ii774ToiXal8X8jYKYxBA==,0,,,,20765.9,,,,,0.468669,0.135169,,N,f7dc878c851fc5b3f97a25388c9d6bd8,10/31/2024
9.56088E+11,tt/d113007432,10/26/2024 0:00,10/29/2024,1,N/A,111-8351481-2570660,N,10/26/2024 10:20,4,22.95,US,US,US,,GMAIL.COM,CC,107,"B0DBLQN4Y9,B0DFY2PD7J",I1,1,1,1,1,95512992102,0,2,E3e7GdbDsGdDm5VK/Mh2bw==,0,3,5,56.95,169.41,0,0,0,0,0,0,0,N,aeb94152f2301bbb4987d5a59039d11e,10/31/2024
8.27378E+11,ARM QUEUING: Please evaluate the accounts for TT/D124792939,10/28/2024 0:00,10/29/2024,44571,FLR,407-0412282-9972363,N,10/27/2024 14:09,4,1938,IN,,IN,IN,,COD,23,B087VKB9G9,,1,0,1,1,4.93644E+11,0,1,NYea6babKSRM76GyUgQbGg==,0,,,,,,,,,,,,N,7160f4d2e9b9231f2f41e84cdef55640,10/31/2024
3.8939E+11,ARM QUEUING: Please evaluate the accounts for TT/D118127053,10/6/2024 0:00,10/29/2024,44571,MDR/FLR,407-9665795-0644317,N,10/6/2024 22:03,4,3195,IN,,IN,IN,,COD,241,B09V59XRZ3,,1,0,3,1,73528233812,0,1,,0,0,0,0,,0,0,0,,,,-1,N,8c3dbe9bd98e20c8412375a6acac0777,10/31/2024
8.10265E+11,ARM QUEUING: Please evaluate the accounts for TT/D130584022,10/9/2024 0:00,10/29/2024,5,DNR/FLR,404-8142676-9909966,N,10/8/2024 8:58,4,143.32,FR,FR,FR,,GMAIL.COM,CC,147,"B07RW6Z692,B08NCK1MBQ",,1,1,1,1,11,0,2,pDXNUlXaxrsVrzJxflv1Ag==,0,,,,204.18,,,,,0,0,,N,72604a43babc953c24a29b456f8245ac,10/31/2024
9.08408E+11,tt/d141997345,10/27/2024 0:00,10/29/2024,7,N/A,701-1195693-1305842,N,10/27/2024 20:49,4,64.86,CA,CA,CA,,MAIL.MCGILL.CA,CC,201,B0CK46Q728,,1,1,4,1,3.13175E+11,62.109744,2,YHnsHS64tQR+LmvD/0lNGg==,0,,,,2292.08,,,,0,0,0,,N,7c5b2b170aabd4566fa692a573a30a8f,10/31/2024
8.05198E+11,ARM QUEUING: Please evaluate the accounts for TT/D130584022,10/3/2024 0:00,10/29/2024,5,DNR/FLR,402-0301299-4790705,N,10/2/2024 4:47,4,20.69,FR,FR,FR,,PASSINBOX.COM,CC,23,B08DNR22Q7,,1,1,1,1,7909869725,2.542116,1,,0,,,,1741.61,,,,,0,0,,N,4047413ab0a851028a43a8bfeb0f9d26,10/31/2024
8.23421E+11,ARM QUEUING: Please evaluate the accounts for TT/D130584022,10/24/2024 0:00,10/29/2024,5,DNR/FLR,406-5858125-0454730,N,10/22/2024 17:20,4,10.99,FR,FR,FR,,GMAIL.COM,CC,60,B0D8SQTQSX,,1,1,3,1,7.13942E+11,0,1,V2+uIRE4krqBjhH84MdiVQ==,0,,,,361.67,,,,,0,0,,N,836807fa620583297cf08cde1a3be261,10/31/2024
8.95022E+11,tt/d51010445,10/22/2024 0:00,10/29/2024,1,N/A,113-2603645-2373004,N,10/22/2024 9:03,4,37.15,US,US,US,,YAHOO.COM,CC,"75,193","B01N2YH4Z0,B0BZHMG2PB",,1,1,4,1,608808520,72.001817,2,z8p/13iv1uMAHH6w8+dvdw==,0,5,5,618.23,544.75,4,4,197.31,158.24,0.411021,0.411021,0,N,4e1e98bf51411bb25bf959343057c2be,10/31/2024
8.28211E+11,tt/d131049936,10/28/2024 0:00,10/29/2024,4,N/A,028-8502856-7351503,N,10/28/2024 14:14,4,99,DE,LT,DE,DE,GMAIL.COM,CC,"325,421","B0058NP3RY,B0CFZXQ86Q",,1,1,8,1,10,0,1,eTyElh5Bg7odWRDO3cIBXQ==,0,,,,0,,,,,0,0,,N,73d87d0cad622ae9bc94907921ce80a9,10/31/2024
9.47291E+11,tt/d51010445,10/28/2024 0:00,10/29/2024,1,N/A,114-8338451-7017028,N,10/28/2024 9:56,4,10.75,US,US,US,US,ICLOUD.COM,"CC,GC",107,B0CNVHK6ZQ,,1,1,7,1,7802897215,13.52465,1,,0,34,34,880.4,840.52,0,0,0,0,0,0,0,N,a535e89512a395f63f0b2257f9743765,10/31/2024
7.93033E+11,"ARM QUEUING: Please evaluate the accounts for TT/D57545195, TT/D62444426",10/14/2024 0:00,10/29/2024,712115121,FLR/MDR,407-7732377-8569156,N,10/13/2024 17:58,4,752.96,PL,,PL,PL,,Blik,21,B0BBS3KGXW,,1,0,3,1,54402072512,29.966574,3,vsgrhfCmpBtinR67MLODwA==,0,,,,21544.99,,,,0,0,0,,N,88ed69cb5e4cbfff1b9e06fa5405af6f,10/31/2024
8.28272E+11,tt/d139843844,10/28/2024 0:00,10/29/2024,328451,N/A,171-1209428-1135565,N,10/28/2024 15:30,4,232.89,NL,,NL,NL,,iDEAL,121,B0B3XNSDTW,,1,0,3,1,20983055012,0,1,E3e7GdbDsGdDm5VK/Mh2bw==,0,,,,0,,,,0,0,0,,N,126ca6e2b5f4d3dfa2f870facecdf7ae,10/31/2024
8.28432E+11,tt/d109033057,10/28/2024 0:00,10/29/2024,3,N/A,203-0627867-5735537,N,10/28/2024 18:56,4,8.99,GB,GB,GB,GB,GMAIL.COM,CC,194,B0B9GZJL49,,1,1,3,1,19303892725,0,1,wXgLFXeqhqoxvTWJRkkwQQ==,0,,,,0,,,,,0,0,,N,0675e2c39212adbcd45810687fb1b38f,10/31/2024
8.26125E+11,ARM QUEUING: Please evaluate the accounts for TT/D114157408,10/25/2024 0:00,10/29/2024,338851,FLR,403-5359387-8521146,N,10/25/2024 16:47,4,65048.9,TR,TR,TR,TR,,CC,107,B0DGJJPYGP,-1,1,0,3,1,14311485635,0,1,Thiln3yOAFMvb/SC25yRvQ==,0,,,,0,,,,0,0,0,,N,17c83a8767cf3b8b9c6528aaeda84720,10/31/2024
7.33989E+11,tt/d98426315,10/26/2024 0:00,10/29/2024,4,N/A,304-2530403-8708314,N,10/26/2024 14:40,4,33.8,DE,,DE,,HASKOEY.COM,DD,193,B00I1HZS92,,1,1,7,1,6537137325,29.083048,2,,0,,,,802.88,,,,,0,0,,N,dac1b9878c03e6f9ea34a3c8ccc3bd9f,10/31/2024
8.28208E+11,tt/d131074017,10/28/2024 0:00,10/29/2024,4,N/A,302-3749045-6993133,N,10/28/2024 13:10,4,23.96,DE,DE,DE,DE,WEB.DE,CC,74,B0D8PPS8MP,,1,0,8,1,10,0,1,f/rjvd50vjGcfs2bqJRJZg==,0,,,,73340.12,,,,,0,0,,A,093300e0163de99b935a531dfb85b139,10/31/2024
9.57402E+11,tt/d94639053,10/28/2024 0:00,10/29/2024,3,N/A,206-4794722-7463502,N,10/28/2024 14:55,4,31.98,FR,GB,GB,LV,GMAIL.COM,CC,201,B0CX4Q2D11,I8,1,1,3,1,1.64717E+11,0,1,E3e7GdbDsGdDm5VK/Mh2bw==,0,,,,0,,,,,0,0,,A,c42e6274f292693bc92a03f0ffd4339c,10/31/2024
9.57319E+11,tt/d94351206,10/28/2024 0:00,10/29/2024,3,N/A,203-1792348-6203559,N,10/28/2024 12:15,4,22.03,FR,GB,GB,AM,GMAIL.COM,CC,121,B004OCO20E,I8,1,1,3,1,9,0,1,E3e7GdbDsGdDm5VK/Mh2bw==,0,,,,0,,,,,0,0,,N,e30f9f41d3608295bc4a1a931bc5266f,10/31/2024
7.94262E+11,tt/d141997345,10/28/2024 0:00,10/29/2024,7,N/A,702-7082382-7705007,N,10/28/2024 14:38,4,18.97,CA,CA,CA,,OUTLOOK.COM,CC,193,"B0CLG9NX12,B0CLGCFS3N",,1,1,4,1,86162796002,243.292222,2,pDXNUlXaxrsVrzJxflv1Ag==,0,,,,28143.39,,,,279.22,0.357138,0.357138,,N,018cc29b17629210ab359440f406a020,10/31/2024
8.25393E+11,ARM QUEUING: Please evaluate the accounts for TT/D126666272,10/27/2024 0:00,10/29/2024,44571,FLR,406-3814191-6525107,N,10/25/2024 22:14,4,9995,IN,,IN,IN,,COD,193,B0CTMNB1DP,,0,0,3,0,11132494525,1.159965,5,2S6Tc/Khk/oL5SfkjuNIQA==,0,,,,,,,,,,,,N,5dfc4f0cc5ed4ec753df73360e4517e9,10/31/2024
9.54346E+11,ARM QUEUING: Please evaluate the accounts for TT/D142967885,10/24/2024 0:00,10/29/2024,1,NOTR,111-1843699-0939427,N,10/23/2024 20:41,4,49.26,US,US,US,,,CC,201,B0D5B1VZFY,I3,0,0,7,0,7.5027E+11,0,1,YD+7EU09QRaGMn7xstbvzQ==,0,0,0,0,0,0,0,0,0,0,0,-1,A,8cb973aa7d1fe6bf113907b974926b0a,10/31/2024
8.22354E+11,ARM QUEUING: Please evaluate the accounts for TT/D76829386,10/21/2024 0:00,10/29/2024,3,DNR,026-5561458-3298745,N,10/20/2024 12:40,4,12.6,GB,GB,GB,GB,OUTLOOK.COM,CC,229,B01EA0EG3W,,1,1,3,1,18955042935,0,1,cM7RmKummnkdb3tjoTKXWg==,0,,,,0,,,,,0,0,,A,00ca6ba68fa399a4994151fda65fc55e,10/31/2024
8.2844E+11,tt/d55764741,10/28/2024 0:00,10/29/2024,3,N/A,205-9267577-4269154,N,10/28/2024 19:15,4,20.89,GB,GB,GB,ZA,GMAIL.COM,CC,199,B004JI8H9U,I8,1,0,3,1,1.56185E+11,0,1,4sAxQH2DzGtjO4iVtGpcyQ==,0,,,,0,,,,,0,0,,N,e834becbfa1de9ded0a69f6ae630317f,10/31/2024
8.08799E+11,tt/d138826491,10/25/2024 0:00,10/29/2024,44551,N/A,404-5810539-9904361,N,10/25/2024 23:06,3,201.74,ES,LT,ES,ES,GMAIL.COM,CC,193,B0BSHFG8KR,,1,0,3,0,695831032,7.397016,1,mXn2cdJR5t+bk1ETZP27pw==,0,,,,75.76,,,,,0,0,,N,ed6a94b1d780101c8ff12a31075183db,10/31/2024
8.23572E+11,ARM QUEUING: Please evaluate the accounts for TT/D126666272,10/23/2024 0:00,10/29/2024,44571,FLR,407-8239804-5317157,N,10/22/2024 8:47,4,10839,IN,,IN,,,COD,60,B0B6SPVVFK,,1,0,3,1,2.42449E+11,0,1,lNvDXdwnCKAmZIygZ4uG1Q==,0,,,,,,,,,,,,N,9c1e1ff42ced9687ca56db8344b97b93,10/31/2024
8.24064E+11,tt/d138826491,10/23/2024 0:00,10/29/2024,44551,N/A,405-1111563-7482725,N,10/24/2024 4:31,4,17.79,ES,ES,ES,,GMAIL.COM,CC,"79,229","B0CH8M8FPN,B0D2P1VZXX",,1,1,3,1,695831032,1.094228,2,Pw7culLVUDYu9tDYCIZ94Q==,0,,,,118.31,,,,,0,0,,N,00a934221acdbe8100d4057a19cc6e89,10/31/2024
8.12106E+11,ARM QUEUING: Please evaluate the accounts for TT/D118127053,10/7/2024 0:00,10/29/2024,44571,MDR/FLR,403-7435146-0554713,N,10/7/2024 23:58,4,3157.68,IN,,IN,IN,,COD,309,B0C68W3WKH,,1,0,3,1,74055363312,0,1,9vFtKrVviQgtiBW2yAbSag==,0,0,0,0,,0,0,0,,,,-1,N,dbf64fe3cc2fb5adf6cdb4e5bf3ed778,10/31/2024
8.2826E+11,tt/d131049936,10/28/2024 0:00,10/29/2024,4,N/A,304-0661104-8997955,N,10/28/2024 14:56,4,96.63,DE,LT,DE,DE,GMAIL.COM,CC,"147,325","B01JLXU3ZS,B0CNXKMSJG",,1,1,8,1,10,0,1,mEM3aKMh8r8AWipdphFlVg==,0,,,,0,,,,,0,0,,A,2f04a1773f1a8d8bf4117090ad7296dd,10/31/2024
3.66342E+11,tt/d31672832,10/13/2024 0:00,10/29/2024,3,N/A,203-2443632-4605109,N,10/13/2024 22:14,4,124.97,GB,GB,GB,,GMAIL.COM,CC,"200,263","B0C1MPFYLN,B0D8BCXLGM,B0DCVHJV64",I4,1,0,4,1,13954040212,65.092562,3,ONd0ugBbqwq5Lmvli9t9DQ==,0,,,,10927.12,,,,,0,0,,N,645f5034130f1c0e1a454cc223048b18,10/31/2024
8.27454E+11,ARM QUEUING: Please evaluate the accounts for TT/D136736654,10/28/2024 0:00,10/29/2024,623225021,DNR,405-6490999-4957925,N,10/27/2024 22:53,4,195,EG,,EG,,,COD,79,B0DKDBVRY4,-1,0,0,3,0,1.97526E+11,0,1,lNvDXdwnCKAmZIygZ4uG1Q==,0,3,3,0,7250.6,0,0,0,0,0,0,-1,N,6f9a275af4a2d253bdf369749fcddcf8,10/31/2024
29112063312,ARM QUEUING: Please evaluate the accounts for TT/D89829689,10/5/2024 0:00,10/29/2024,44571,FLR/MDR,405-1530884-1460308,N,10/5/2024 15:58,4,11790,IN,,IN,IN,GMAIL.COM,UnifiedPaymentsInterface,265,B0BSRVL2VV,,1,1,4,0,2.42457E+11,2247.814005,1,,0,1,22,1185.59,,0,1,0,,,,0,N,9d5d9f217c8e41accc01fd3f4740064a,10/31/2024
8.23856E+11,tt/d138826491,10/28/2024 0:00,10/29/2024,44551,N/A,171-1830486-0983549,N,10/28/2024 17:29,4,24.99,ES,,ES,,GMAIL.COM,GC,63,B0BS3N8T7N,,1,1,1,1,695831032,6.21344,1,QgR9J9BoXmcc66vcrJ456g==,0,,,,238.67,,,,,0,0,,N,1cc9701ded8f2c8467da4ad48d397e64,10/31/2024
9.44363E+11,tt/d51010445,10/26/2024 0:00,10/29/2024,1,N/A,114-5103608-8729025,N,10/26/2024 6:08,4,245.58,US,US,US,US,GMAIL.COM,CC,21,B0B1PVD1LT,I1,1,1,3,1,608808520,14.977675,1,hkJMIkyWEq2IwZs5jIC4SA==,0,586,1278,19407.06,38054.08,1,1,39.9,39.9,0,0,0,N,45df3066fb0db91b38dc45ae03565af5,10/31/2024
1.45775E+11,tt/d137463334,10/4/2024 0:00,10/29/2024,3,N/A,206-9317343-3253155,N,10/4/2024 21:45,4,294.32,GB,GB,GB,GB,ARTSOCIALCLUB.CO.UK,CC,"60,79,194,201,229,451","B001M48W6C,B004OKR6JU,B005K6VTV8,B005K6VTVS,B005K6VTXQ,B005K6VU1C,B005K6VU1M,B005K6VVV6,B005K6VVVG,B005K6VW3S,B005K6VW4C,B005K6VWGU,B00JUOVHO0,B00Y2KH9NK,B081S1GSXB,B09B9615X2,B09KS7824K,B0BJNX9KSV",I1,1,1,3,1,90255942012,0,23,mEM3aKMh8r8AWipdphFlVg==,0,,,,8485.36,,,,,0,0,,N,ecd0bf34e936272bc48e083aabf29986,10/31/2024
9.53888E+11,tt/d51010445,10/25/2024 0:00,10/29/2024,1,N/A,114-2718888-6569016,N,10/25/2024 5:07,4,234.32,US,US,US,,GMAIL.COM,CC,60,B07PRJMGC8,I3,1,1,3,1,9009611202,0,1,lAgesaU1JQcri7oQHVHaSg==,0,95,479,7517.36,33743.17,0,0,0,0,0,0,0,N,97ee93a93f60673cc06d5e9fc56d22a2,10/31/2024
9.4219E+11,ARM QUEUING: Please evaluate the accounts for TT/D142967885,10/14/2024 0:00,10/29/2024,1,NOTR,114-8186349-1757828,N,10/13/2024 19:33,4,5.28,US,US,US,,,CC,201,B0CCXWTV8Z,I8,0,0,7,0,1728066770,0,1,f+xzMpENz3evb11KxiiFAw==,0,0,0,0,0,0,0,0,0,0,0,-1,N,55443aede1528d593ea1d099f324b949,10/31/2024
8.20797E+11,ARM QUEUING: Please evaluate the accounts for TT/D126666272,10/19/2024 0:00,10/29/2024,44571,FLR,407-8304218-8240315,N,10/18/2024 19:01,4,16490,IN,,IN,IN,,COD,265,B0CWLJJTJ4,,1,0,3,1,2.42457E+11,0,1,dmxBNe825wFSPEwJPy/96w==,0,,,,,,,,,,,,N,d2e01e05465ac7863b9d2693604352da,10/31/2024
4.06101E+11,tt/d106230465,10/9/2024 0:00,10/29/2024,3,N/A,206-2962197-9132366,N,10/9/2024 23:47,4,20.99,GB,KZ,GB,GB,GMAIL.COM,CC,86,B0006D50RE,IU,1,1,3,1,9,0,1,lzlJDWdaQPsJVm77gE7Nzw==,0,,,,0,,,,,0,0,,N,b6c69bf19471be478a6e750ca26e39c1,10/31/2024
8.27559E+11,ARM QUEUING: Please evaluate the accounts for TT/D130584022,10/29/2024 0:00,10/29/2024,5,DNR/FLR,404-3598625-7567535,N,10/28/2024 7:47,4,14.59,FR,FR,FR,FR,GMAIL.COM,CC,121,B0CP1QCM7L,,1,1,3,1,1.70023E+11,0,1,lNvDXdwnCKAmZIygZ4uG1Q==,0,,,,7745.15,,,,,0,0,,N,652e1ede1fa0f19a24c9699b55209066,10/31/2024
8.24904E+11,ARM QUEUING: Please evaluate the accounts for TT/D130584022,10/26/2024 0:00,10/29/2024,5,DNR/FLR,404-0047092-7505960,N,10/24/2024 23:50,4,24.97,FR,FR,FR,FR,,CC,201,B0BJYRS73Y,,1,1,3,1,1.06134E+11,0,1,,0,,,,558.12,,,,,0,0,,N,3f1860dd5b2d9770bc13fde760285e05,10/31/2024
8.27615E+11,ARM QUEUING: Please evaluate the accounts for TT/P126714332,10/28/2024 0:00,10/29/2024,35691,DNR/MDR,407-8140790-4519546,N,10/28/2024 11:14,4,34.99,IT,PL,IT,PL,WP.PL,CC,21,B07FNW8PGR,,1,1,3,1,1278447022,0,1,mXn2cdJR5t+bk1ETZP27pw==,0,,,,0,,,,,0,0,,N,e2b58bf9f3b8b0de6575f04bb4abfc8d,10/31/2024
9.53445E+11,tt/d113007432,10/23/2024 0:00,10/29/2024,1,N/A,111-3283235-6272210,N,10/23/2024 14:28,4,23.15,US,US,US,,GMAIL.COM,CC,60,B0CHKGYWRM,I3,1,1,7,1,4.00538E+11,0,1,PqGj1qdHsyCi1ZzD3Owsog==,0,40,181,1102.87,4535.7,0,0,0,0,0,0,0,N,bd0739eadadae2c8263fb60c3f41cfb4,10/31/2024
8.25332E+11,"ARM QUEUING: Please evaluate the accounts for TT/D88315099, TT/D88315249, TT/D88321429",10/28/2024 0:00,10/29/2024,35691,DNR,404-9230840-8662753,N,10/28/2024 14:51,4,597.16,IT,PL,IT,IT,INTERIA.COM,CC,63,"B07CBPK5BG,B07QRHRBVM,B07XFDH4HT,B0977DX46B,B098MTVFPZ,B09KSHVDJ1,B0BMMBS3M9,B0C5JVV76R,B0C61SWTVC,B0CB6VNHRB,B0CJ95K8YV,B0CKZFKZ2K,B0CP7ZR134,B0D4QVVCFV,B0DFWYQD3M",I8,1,0,1,1,755690533,0,15,mEM3aKMh8r8AWipdphFlVg==,0,,,,0,,,,,0,0,,A,dfda9f398889f28a43e22dbffb6db668,10/31/2024
6.44273E+11,tt/d141997345,10/20/2024 0:00,10/29/2024,7,N/A,702-2280380-9666621,N,10/20/2024 17:07,4,241.14,CA,,CA,,,Installments,"201,229","B09BKM8X2L,B0D46MX14G",,1,1,4,1,3.7391E+11,485.152658,2,TzaqB4jRpqPB/tNO8Ql26g==,0,,,,5966.1,,,,272.15,0,0,,N,fb03b01fc25f9d99838e681e4e74b9e4,10/31/2024
1.0003E+11,tt/d108893233,10/23/2024 0:00,10/29/2024,338851,N/A,406-2545571-8517156,N,10/23/2024 14:26,4,109999,TR,TR,TR,TR,,CC,107,B0DGJ62C81,-1,1,1,3,1,14311485635,0,1,t8Ifpim4b6kpDx0PMtI6CA==,0,,,,143019.12,,,,0,0,0,,N,71369b6e58e8fb48c6bc90869164d023,10/31/2024
7.95083E+11,ARM QUEUING: Please evaluate the accounts for TT/D137463334,10/19/2024 0:00,10/29/2024,3,FLR/MDR,206-0478455-0288314,N,10/18/2024 1:42,4,588.62,GB,GB,GB,GB,GMAIL.COM,CC,147,B0C1TDC1ZB,I1,1,0,1,1,9,0,1,+SsFwgvZJiumsyp+lnFuXA==,0,,,,0,,,,,0,0,,N,8ef70cc3ab9441db1490d0c33cd57748,10/31/2024
8.19356E+11,tt/d95097883,10/24/2024 0:00,10/29/2024,623225021,N/A,403-0414935-7430767,N,10/25/2024 2:06,4,582,EG,,EG,,,CC,"79,121","B0BRYFPRFB,B0CK87FXHD,B0CK87KBB8,B0CK88H1DM",-1,1,0,3,0,21786786912,0,4,vk0uCRFfD9vqO0mXciX1zQ==,0,10,18,0,47029.02,0,0,0,0,0,0,-1,N,a68ac7e2295fc69d9e108bc0f0464fb9,10/31/2024
8.22376E+11,ARM QUEUING: Please evaluate the accounts for TT/D131049936,10/23/2024 0:00,10/29/2024,4,FLR/MDR,305-2656391-5482753,N,10/21/2024 18:15,4,85.4,DE,DE,DE,DE,WEB.DE,CC,"23,121,198,199,200,200","B005EOJAKI,B01N4MNMHL,B07D6NC4R3,B07TX49F6H,B0BZJNX3H2,B0CHYPR33S,B0CRRSWKV9,B0CRYV19DT",,1,0,8,1,1.7284E+11,0.901169,8,0Z7BUJ35lBJqRuqJiYUIuw==,0,,,,1761.82,,,,,0,0,,N,e2c298973e50735ad996e12c7350bf63,10/31/2024
