customer_id,annos,capture_date,rma_creation_date,marketplace_id,abuse_type,order_id,from_broken_glass_mo,order_datetime,condition,ord_tot,bctry_cd,cctry_cd,sctry_cd,ictry_cd,c_emaildomain,paymeth,gls,asins,avs,isfba,hasprime,seg,fastlane,scid,comp_dayob,numitem,fingerprint,vlr,cluster_afn_order_count_03m,cluster_afn_order_count_12m,cluster_afn_order_amount_03m,cluster_afn_order_amount_12m,customer_mfn_order_count_03m,customer_mfn_order_count_12m,customer_mfn_order_amount_03m,customer_mfn_order_amount_12m,customer_mfn_si_12m,customer_mfn_si_03m,cluster_sins_03m,status,unique_id,report_generation_date
831373756512.0,ARM QUEUING: Please evaluate the accounts for TT/D125439415,11/1/2024 0:00,11/6/2024,4.0,DNR,304-4774503-8265927,N,11/1/2024 18:48,4.0,21.96,DE,GB,DE,DE,GMAIL.COM,CC,79,B09QQJR5J1,I8,1.0,1.0,8.0,1.0,10.0,0.0,1.0,Jg6kciXtXxwCJl2RPTAuGw==,0.0,,,,0.0,,,,,0.0,0.0,,N,a0289b76163cae859cec55e1bfc68abe,11/8/2024
832705558312.0,ARM QUEUING: Please evaluate the accounts for TT/D136736654,11/4/2024 0:00,11/6/2024,623225021.0,DNR,406-3146633-5613158,N,11/3/2024 16:11,4.0,368.22,EG,,EG,,,COD,"23,198,200","B09MV9NHB7,B09V5CG5XK,B0BHR59Z6X",-1,1.0,0.0,3.0,1.0,824000000000.0,0.0,3.0,MBoc35AU/bioSswwFb3pIA==,0.0,19.0,38.0,0.0,10811.27,0.0,0.0,0.0,0.0,0.0,0.0,,N,fb6cd4e70649b2c20fedfb80e8ca1ecd,11/8/2024
833612117812.0,ARM QUEUING: Please evaluate the accounts for TT/D130584022,11/6/2024 0:00,11/6/2024,5.0,DNR/FLR,403-2558914-7788321,N,11/4/2024 23:16,4.0,39.6,FR,FR,FR,,GMAIL.COM,CC,"147,309","B08VN345D4,B0BMGLJK26",,1.0,1.0,3.0,1.0,11.0,0.0,2.0,yI7tzcP49TLxJEsWKNqV7A==,0.0,,,,188.57,,,,,0.0,0.0,,N,fd1aa024ebbb465852af11f5ca685fca,11/8/2024
830718001812.0,ARM QUEUING: Please evaluate the accounts for TT/D136736654,11/1/2024 0:00,11/6/2024,623225021.0,DNR,404-7342187-4274768,N,10/31/2024 19:29,4.0,788.88,EG,,EG,,,COD,23,B0C2K193XG,-1,0.0,0.0,3.0,0.0,250000000000.0,0.0,1.0,MJed/8w6IEO1rUb//x0XyA==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,d38566b208af277635424dcf007ee9b4,11/8/2024
821738993512.0,"ARM QUEUING: Please evaluate the accounts for TT/D64969443, TT/D66357969, TT/D71029733, TT/D100782854,TT/D122542055",10/28/2024 0:00,11/6/2024,4.0,DNR/FLR,305-6254067-3981106,N,10/26/2024 21:08,4.0,470.08,PL,,PL,PL,INTERIA.PL,iDEAL,196,B07DCMVBMM,,1.0,0.0,3.0,0.0,11373354735.0,0.0,1.0,HJrbt4MEgiSCfAXqtCi+cg==,0.0,,,,0.0,,,,,0.0,0.0,,N,08443eea1a494e12b0f9b4a52f10b0d5,11/8/2024
924715078902.0,tt/d51010445,10/18/2024 0:00,11/6/2024,1.0,,112-5990254-6355453,N,10/18/2024 15:56,4.0,35.08,US,US,US,US,GMAIL.COM,CC,75,B0CXSS5N6B,,1.0,1.0,7.0,1.0,636000000000.0,33.040509,1.0,y+OniPBDIbF5ANuXLcGj8g==,0.0,94.0,264.0,9292.6,14783.24,4.0,4.0,568.92,549.93,1.100231,1.100231,0.0,N,8e1c68ec77ed52e4d4cb354060b143e9,11/8/2024
630524488402.0,tt/d31672832,3/15/2024 0:00,11/6/2024,3.0,,202-4552989-0417918,N,3/15/2024 19:50,4.0,811.47,GB,GB,GB,,GMAIL.COM,CC,107,"B0C8273TJ7,B0CB3HF6JG",N2,1.0,0.0,4.0,1.0,9.0,239.993769,2.0,i+xSWdnHbnG29fvTaiToSg==,0.0,0.0,2.0,0.0,45.98,0.0,0.0,0.0,,0.0,0.0,-1.0,N,ef77a2581db56dbc602ff455a6fd699a,11/8/2024
824793234212.0,tt/d136736654,10/23/2024 0:00,11/6/2024,623225021.0,,404-3677637-5871534,N,10/23/2024 19:31,4.0,420.0,EG,,EG,EG,,COD,193,B0DJ677Y65,-1,1.0,0.0,3.0,1.0,192000000000.0,0.0,1.0,Md/3bf2OlLJrAwO7NKwzdQ==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,N,2e6da62664450be5e201877acee495f7,11/8/2024
11337046035.0,tt/d136363652,9/3/2024 0:00,11/6/2024,44571.0,,171-2458387-9086712,N,9/3/2024 16:13,4.0,175089.0,IN,IN,IN,IN,GMAIL.COM,"Buyback,CC",421,B08L5ZGKCZ,,1.0,0.0,4.0,1.0,494000000000.0,1831.10125,1.0,mtnJM8MXFSA+c/Wdcq3+WQ==,0.0,53.0,162.0,279451.75,,0.0,0.0,0.0,,,,0.0,N,4ad01c0628bbcfa2edf5baca0369e721,11/8/2024
235873723402.0,ARM QUEUING: Please evaluate the accounts for TT/D109033057,10/29/2024 0:00,11/6/2024,3.0,DNR,202-7018397-0758747,N,10/27/2024 19:00,4.0,21.38,GB,GB,GB,,GMAIL.COM,CC,"21,193","B007SWTI0Q,B09TYSZYJ2,B0DK152BSX",I8,1.0,1.0,3.0,1.0,94368565512.0,0.0,3.0,mXn2cdJR5t+bk1ETZP27pw==,0.0,,,,0.0,,,,,0.0,0.0,,N,678e7dc1f1789c2496c7943e6a9dd76d,11/8/2024
831921622812.0,tt/d76829386,11/5/2024 0:00,11/6/2024,3.0,,205-2761106-4445960,N,11/5/2024 19:31,4.0,13.99,GB,GB,GB,GB,SKUBANA.CO.UK,CC,201,B005EBNZTI,I8,1.0,1.0,3.0,1.0,890809062.0,2.306458,1.0,kAVOrSaoZbiSjWy3b96cUw==,0.0,,,,1173.99,,,,,0.0,0.0,,N,ddf478bbfd78c494107033db875d63f0,11/8/2024
811472613512.0,ARM QUEUING: Please evaluate the accounts for TT/D130584022,10/10/2024 0:00,11/6/2024,5.0,DNR/FLR,402-3033596-2078747,N,10/9/2024 2:36,4.0,123.98,FR,FR,FR,,GMAIL.COM,CC,194,B0DCRYBV3Q,,1.0,0.0,3.0,1.0,387000000000.0,0.0,1.0,Fd+1ShUGNXUKi+MXTgx62Q==,0.0,,,,0.0,,,,,0.0,0.0,,N,0b93373a858043ebc5c4c2ba687676c4,11/8/2024
10053840725.0,tt/d141997345,11/5/2024 0:00,11/6/2024,35691.0,,402-7024761-8525914,N,11/5/2024 21:25,4.0,71.37,IT,,IT,,GMAIL.COM,GC,193,B077B63VMG,,1.0,1.0,4.0,1.0,755690533.0,3418.11678,3.0,Md/3bf2OlLJrAwO7NKwzdQ==,1.0,,,,5784.94,,,,,0.0,0.0,,N,1a4d6591a52c323b474025b4deab9323,11/8/2024
820952390012.0,ARM QUEUING: Please evaluate the accounts for TT/D126666272,10/25/2024 0:00,11/6/2024,44571.0,FLR,404-3919174-6715519,N,10/23/2024 20:35,4.0,12039.0,IN,,IN,IN,,COD,79,B099KN49DG,,1.0,0.0,3.0,1.0,17088255725.0,4.911968,1.0,Ijhyey03ul/IIqQxSqNvGA==,0.0,,,,,,,,,,,,N,26ab3589a48f520ee8a962a98da963b5,11/8/2024
898862062902.0,tt/d113007432,10/30/2024 0:00,11/6/2024,1.0,,114-6542558-8663432,N,10/30/2024 4:37,4.0,95.79,US,US,US,US,OUTLOOK.COM,CC,421,B079PZFL6N,I3,1.0,0.0,4.0,0.0,608808520.0,83.430764,10.0,lg1neGx/4AasePkrG87bsA==,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.39,0.84,0.0,0.0,-1.0,N,e17fc48e40e78cc0b195c4b6a79a5d63,11/8/2024
829511406012.0,tt/d123586994,10/30/2024 0:00,11/6/2024,679831071.0,,403-1195128-3497912,N,10/30/2024 8:25,4.0,126.41,BE,BE,BE,,,CC,147,B071F8GXSS,,1.0,0.0,3.0,0.0,233000000000.0,0.0,2.0,a3PywGjMRDoLLkvEMpsqJg==,0.0,,,,0.0,,,,0.0,0.0,0.0,,N,fb61f53fda6ca255bace61ec16b05815,11/8/2024
832970830412.0,tt/d136736654,11/3/2024 0:00,11/6/2024,623225021.0,,408-7960553-7170763,N,11/4/2024 1:39,4.0,537.13,EG,,EG,,,COD,201,B08VGLT7QV,-1,0.0,0.0,3.0,1.0,21786786912.0,0.0,1.0,s6C77bFDBduPtCdkxDXUxA==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,1ca922f39936e22d36a7f994b17df461,11/8/2024
1082109061.0,ARM QUEUING: Please evaluate the accounts for TT/D163540313,10/28/2024 0:00,11/6/2024,1.0,DNR,114-7835917-1944253,N,10/26/2024 15:23,4.0,2331.72,US,BR,US,US,TTYINFORMATICA.COM.BR,CC,"147,421","B08RJ171R2,B0C9J6H6RF,B0CH3P9K1X",I8,1.0,0.0,4.0,1.0,99638486702.0,5623.351146,5.0,DrAI+ukMH/7gBm3UxnXsEw==,0.0,1.0,8.0,0.0,811.08,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,N,3f0d27f4f7e6909b36e445cb8a4ff3cb,11/8/2024
814908550512.0,tt/d25088272,10/11/2024 0:00,11/6/2024,712115121.0,,171-1316842-5329154,N,10/11/2024 12:44,4.0,3090.0,PL,,PL,PL,,Blik,263,B07RY6W58R,,1.0,1.0,3.0,1.0,43381557412.0,0.0,1.0,mEM3aKMh8r8AWipdphFlVg==,0.0,,,,0.0,,,,0.0,0.0,0.0,,N,bb5baad035b024a27e65baab4e17f292,11/8/2024
721832190902.0,tt/d51010445,10/20/2024 0:00,11/6/2024,1.0,,113-1350922-8807465,N,10/20/2024 21:44,4.0,90.92,US,US,US,,OUTLOOK.COM,CC,147,"B0BL12539Y,B0CSK73HJT",I1,1.0,1.0,1.0,1.0,755000000000.0,29.906009,4.0,mEM3aKMh8r8AWipdphFlVg==,0.0,7.0,57.0,372.89,2795.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,2d49d2145a8095445e820bf361674c9d,11/8/2024
897302919102.0,ARM QUEUING: Please evaluate the accounts for TT/D163314714,10/29/2024 0:00,11/6/2024,3.0,DNR,204-1671072-3389103,N,10/28/2024 12:00,4.0,105.97,GB,US,GB,,,CC,"23,201","B07YJC7N4W,B0BN1FP74L",I3,1.0,0.0,1.0,1.0,19833939235.0,0.0,2.0,7PCcli3ln+vXJm1HjNeOiA==,0.0,,,,0.0,,,,,0.0,0.0,,N,e89ce181a18e80c48879adfc9c4a37ca,11/8/2024
829423990612.0,ARM QUEUING: Please evaluate the accounts for TT/D136736654,10/30/2024 0:00,11/6/2024,623225021.0,DNR,404-0704241-3096325,N,10/30/2024 7:50,4.0,299.0,EG,,EG,,,COD,23,B0D6KWHNB7,-1,1.0,0.0,3.0,1.0,29075376412.0,0.0,1.0,5UYyORHnxMre4ZGutjlHog==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,51928802a2b75b17fb051916307fbaaa,11/8/2024
798736876612.0,tt/d76863282,10/25/2024 0:00,11/6/2024,35691.0,,171-8408573-6248341,N,10/25/2024 20:47,4.0,10.99,IT,,IT,,GMAIL.COM,"CC,GC",21,B0D7VRRXTB,ID,1.0,1.0,3.0,1.0,192000000000.0,33.969641,1.0,qqWC3Hbp/vBwtF1Jwq5xew==,0.0,,,,2205.87,,,,,0.0,0.0,,N,7f7ad7cd61daceab4fcabdd8762272c2,11/8/2024
942682369002.0,tt/d51010445,10/31/2024 0:00,11/6/2024,1.0,,112-3073315-9254639,N,10/31/2024 12:08,4.0,22.79,US,,US,,YAHOO.COM,"CC,GC",193,B01NAD83WU,,1.0,0.0,7.0,1.0,608808520.0,23.143125,1.0,a1z4wofwn4Gx2IVlgL61vA==,0.0,364.0,1034.0,7185.75,15968.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,ac6fca56c7c6ddd90f983126fd72b4bd,11/8/2024
901807387302.0,tt/d113007432,8/12/2024 0:00,11/6/2024,1.0,,111-3699676-0888232,N,8/12/2024 13:50,4.0,6417.18,US,US,US,US,GMAIL.COM,CC,196,B0BRCXQMS5,I3,1.0,1.0,3.0,0.0,608808520.0,0.0,42.0,9QHDkD30ay0d8ntlKgaYeg==,0.0,242.0,662.0,28493.2,99112.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,26a981b2e3cca42ea2a521ba778eb5fb,11/8/2024
831428906712.0,ARM QUEUING: Please evaluate the accounts for TT/D125439415,11/1/2024 0:00,11/6/2024,4.0,DNR,028-9238337-6071545,N,11/1/2024 18:41,4.0,24.99,DE,GB,DE,DE,GMAIL.COM,CC,229,B07X61B1ZN,I8,1.0,1.0,8.0,1.0,10.0,0.0,1.0,E3e7GdbDsGdDm5VK/Mh2bw==,0.0,,,,219.09,,,,,0.0,0.0,,N,1ba45842c4e8cd3b582e1ce798878443,11/8/2024
829231313812.0,ARM QUEUING: Please evaluate the accounts for TT/D126666272,10/31/2024 0:00,11/6/2024,44571.0,FLR,404-6161731-9499569,N,10/30/2024 16:12,4.0,10839.0,IN,,IN,IN,,COD,79,B00E9OFCZQ,,1.0,0.0,3.0,1.0,242000000000.0,0.0,1.0,LhsSS8MpxZMz2AFD1oUn0g==,0.0,,,,,,,,,,,,N,b45b7896983c90ecdb3b46154bab7b01,11/8/2024
